iid,id,gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,field,race,from
145,4,0,2,6,6,4,5,5,3,24,Neuroscience,2,Minnesota
145,4,0,7,7,7,7,7,7,7,24,Neuroscience,2,Minnesota
145,4,0,7,9,9,8,9,8,8,24,Neuroscience,2,Minnesota
145,4,0,6,7,6,6,6,8,6,24,Neuroscience,2,Minnesota
145,4,0,6,8,9,5,8,3,6,24,Neuroscience,2,Minnesota
145,4,0,2,7,9,2,4,2,3,24,Neuroscience,2,Minnesota
145,4,0,4,6,6,5,5,5,4,24,Neuroscience,2,Minnesota
146,5,0,8,9,8,7,7,8,9,36,Comparative Literature,2,New York
146,5,0,6,8,8,5,6,,5,36,Comparative Literature,2,New York
146,5,0,5,8,,6,7,,4,36,Comparative Literature,2,New York
146,5,0,5,6,7,4,5,5,4,36,Comparative Literature,2,New York
146,5,0,4,6,8,3,6,3,4,36,Comparative Literature,2,New York
146,5,0,5,8,7,6,7,7,6,36,Comparative Literature,2,New York
146,5,0,9,10,10,8,8,8,10,36,Comparative Literature,2,New York
146,5,0,8,7,9,7,7,7,7,36,Comparative Literature,2,New York
146,5,0,7,7,7,7,,,7,36,Comparative Literature,2,New York
146,5,0,3,6,8,2,5,3,3,36,Comparative Literature,2,New York
146,5,0,4,6,7,6,6,3,4,36,Comparative Literature,2,New York
146,5,0,7,8,9,7,8,7,7,36,Comparative Literature,2,New York
146,5,0,5,7,7,6,6,5,5,36,Comparative Literature,2,New York
146,5,0,6,8,9,6,7,7,8,36,Comparative Literature,2,New York
146,5,0,1,4,5,1,3,1,1,36,Comparative Literature,2,New York
146,5,0,5,6,5,5,5,4,4,36,Comparative Literature,2,New York
147,6,0,9,7,7,9,8,6,8,26,Business,4,New York
147,6,0,6,6,6,6,6,3,5,26,Business,4,New York
147,6,0,8,10,9,8,8,7,6,26,Business,4,New York
147,6,0,7,8,9,10,6,6,4,26,Business,4,New York
147,6,0,5,7,7,8,7,5,5,26,Business,4,New York
147,6,0,7,9,7,8,7,8,6,26,Business,4,New York
147,6,0,9,6,6,8,6,5,6,26,Business,4,New York
147,6,0,7,8,8,10,8,5,8,26,Business,4,New York
147,6,0,8,8,8,9,,,8,26,Business,4,New York
147,6,0,3,6,5,8,2,4,5,26,Business,4,New York
147,6,0,4,7,8,7,5,7,5,26,Business,4,New York
147,6,0,10,8,8,9,8,,9,26,Business,4,New York
147,6,0,7,7,7,6,6,7,6,26,Business,4,New York
147,6,0,5,6,7,9,7,4,9,26,Business,4,New York
147,6,0,8,4,,7,8,6,8,26,Business,4,New York
147,6,0,5,7,5,6,6,4,4,26,Business,4,New York
148,7,0,9,8,8,7,7,7,8,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,6,6,5,5,,6,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,8,8,8,8,7,7,27,Business,4,"Cherry Hill, NJ"
148,7,0,6,6,8,5,7,5,5,27,Business,4,"Cherry Hill, NJ"
148,7,0,6,6,7,7,6,7,6,27,Business,4,"Cherry Hill, NJ"
148,7,0,8,8,8,7,6,5,7,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,7,7,,,,6,27,Business,4,"Cherry Hill, NJ"
148,7,0,8,8,9,6,9,5,8,27,Business,4,"Cherry Hill, NJ"
148,7,0,8,8,8,8,8,,8,27,Business,4,"Cherry Hill, NJ"
148,7,0,6,5,6,5,4,3,5,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,8,8,6,6,5,7,27,Business,4,"Cherry Hill, NJ"
148,7,0,9,9,9,,9,,9,27,Business,4,"Cherry Hill, NJ"
148,7,0,6,6,7,5,8,5,6,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,7,7,6,8,6,8,27,Business,4,"Cherry Hill, NJ"
148,7,0,7,4,6,9,8,4,6,27,Business,4,"Cherry Hill, NJ"
148,7,0,5,8,5,7,6,5,5,27,Business,4,"Cherry Hill, NJ"
149,8,0,9,9,9,8,7,6,8,28,International Relations,2,Minneapolis
149,8,0,8,9,7,7,7,6,7,28,International Relations,2,Minneapolis
149,8,0,6,9,9,6,8,,5,28,International Relations,2,Minneapolis
149,8,0,7,6,7,5,8,7,7,28,International Relations,2,Minneapolis
149,8,0,8,6,6,7,7,5,6,28,International Relations,2,Minneapolis
149,8,0,8,8,8,7,7,6,8,28,International Relations,2,Minneapolis
149,8,0,6,6,6,6,,,5,28,International Relations,2,Minneapolis
149,8,0,9,7,9,7,6,5,7,28,International Relations,2,Minneapolis
149,8,0,7,7,7,7,,,7,28,International Relations,2,Minneapolis
149,8,0,6,6,6,5,4,4,7,28,International Relations,2,Minneapolis
149,8,0,5,6,6,6,6,6,6,28,International Relations,2,Minneapolis
149,8,0,9,8,9,8,8,8,9,28,International Relations,2,Minneapolis
149,8,0,7,7,7,6,6,6,6,28,International Relations,2,Minneapolis
149,8,0,8,7,8,6,9,10,9,28,International Relations,2,Minneapolis
149,8,0,6,4,7,5,6,7,6,28,International Relations,2,Minneapolis
149,8,0,8,8,8,8,7,8,8,28,International Relations,2,Minneapolis
150,9,0,10,8,9,7,7,7,9,31,History of Religion,2,NYC
150,9,0,8,9,9,8,8,5,8,31,History of Religion,2,NYC
150,9,0,7,10,9,8,8,3,7,31,History of Religion,2,NYC
150,9,0,8,8,10,8,6,5,6,31,History of Religion,2,NYC
150,9,0,6,9,8,5,6,3,5,31,History of Religion,2,NYC
150,9,0,9,9,9,8,8,5,8,31,History of Religion,2,NYC
150,9,0,9,10,9,9,,9,9,31,History of Religion,2,NYC
150,9,0,8,10,9,8,8,7,8,31,History of Religion,2,NYC
150,9,0,5,7,9,8,9,,7,31,History of Religion,2,NYC
150,9,0,7,5,6,7,5,4,6,31,History of Religion,2,NYC
150,9,0,8,7,7,7,7,7,7,31,History of Religion,2,NYC
150,9,0,7,8,9,7,9,8,8,31,History of Religion,2,NYC
150,9,0,6,7,7,7,6,7,6,31,History of Religion,2,NYC
150,9,0,7,9,9,7,8,5,7,31,History of Religion,2,NYC
150,9,0,4,6,8,4,6,3,3,31,History of Religion,2,NYC
150,9,0,7,7,7,7,7,5,6,31,History of Religion,2,NYC
151,10,0,10,8,8,9,7,6,9,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,8,7,7,7,,7,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,8,,8,7,8,8,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,10,8,8,9,8,5,8,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,7,7,7,6,9,9,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,9,8,7,6,5,8,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,9,9,7,9,,,7,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,10,9,8,10,7,3,6,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,8,8,8,,,,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,8,5,4,3,4,7,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,9,8,7,7,8,7,8,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,9,9,9,9,8,7,9,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,7,7,8,7,5,7,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,9,9,8,8,7,6,8,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,8,7,8,6,8,6,6,28,international affairs - economic development,2,"ottawa, canada"
151,10,0,9,8,7,8,7,7,8,28,international affairs - economic development,2,"ottawa, canada"
152,11,0,9,9,8,7,7,6,8,27,Political Science,4,China
152,11,0,7,7,7,5,,3,5,27,Political Science,4,China
152,11,0,7,9,10,6,9,3,5,27,Political Science,4,China
152,11,0,7,10,9,6,5,2,6,27,Political Science,4,China
152,11,0,6,7,7,5,6,4,4,27,Political Science,4,China
152,11,0,6,8,8,6,7,5,5,27,Political Science,4,China
152,11,0,8,9,9,,,,7,27,Political Science,4,China
152,11,0,8,9,10,5,9,5,7,27,Political Science,4,China
152,11,0,8,8,,5,,,7,27,Political Science,4,China
152,11,0,7,8,8,6,5,3,7,27,Political Science,4,China
152,11,0,7,7,7,7,7,6,7,27,Political Science,4,China
152,11,0,10,9,8,7,8,6,8,27,Political Science,4,China
152,11,0,5,7,6,5,6,5,4,27,Political Science,4,China
152,11,0,7,7,8,5,7,4,7,27,Political Science,4,China
152,11,0,7,8,8,4,6,3,6,27,Political Science,4,China
152,11,0,5,5,5,5,5,5,5,27,Political Science,4,China
153,12,0,7,9,8,6,7,6,7,28,Modern Chinese Literature,4,China
153,12,0,7,7,7,6,6,5,7,28,Modern Chinese Literature,4,China
153,12,0,7,9,8,6,7,2,4,28,Modern Chinese Literature,4,China
153,12,0,7,9,6,6,5,3,5,28,Modern Chinese Literature,4,China
153,12,0,5,7,6,3,7,3,4,28,Modern Chinese Literature,4,China
153,12,0,8,10,8,8,8,6,8,28,Modern Chinese Literature,4,China
153,12,0,7,8,8,6,,6,7,28,Modern Chinese Literature,4,China
153,12,0,7,8,8,6,7,5,5,28,Modern Chinese Literature,4,China
153,12,0,6,7,7,4,,,5,28,Modern Chinese Literature,4,China
153,12,0,4,8,6,5,6,4,4,28,Modern Chinese Literature,4,China
153,12,0,7,7,7,6,6,5,6,28,Modern Chinese Literature,4,China
153,12,0,9,10,8,7,8,6,8,28,Modern Chinese Literature,4,China
153,12,0,5,7,7,6,5,7,6,28,Modern Chinese Literature,4,China
153,12,0,6,8,8,6,7,4,6,28,Modern Chinese Literature,4,China
153,12,0,4,6,8,2,,1,4,28,Modern Chinese Literature,4,China
153,12,0,5,5,5,5,5,5,5,28,Modern Chinese Literature,4,China
154,13,0,9,9,7,8,7,6,8,27,MBA,2,NYC
154,13,0,7,8,7,7,8,6,7,27,MBA,2,NYC
154,13,0,8,8,8,7,8,7,7,27,MBA,2,NYC
154,13,0,9,9,8,9,7,6,8,27,MBA,2,NYC
154,13,0,7,6,7,6,7,3,4,27,MBA,2,NYC
154,13,0,8,10,8,8,7,5,7,27,MBA,2,NYC
154,13,0,8,7,7,,,,6,27,MBA,2,NYC
154,13,0,10,8,8,8,10,3,5,27,MBA,2,NYC
154,13,0,7,7,7,7,,,7,27,MBA,2,NYC
154,13,0,5,7,7,6,6,6,6,27,MBA,2,NYC
154,13,0,8,8,8,8,8,8,9,27,MBA,2,NYC
154,13,0,10,9,9,9,9,10,10,27,MBA,2,NYC
154,13,0,6,6,7,5,7,7,6,27,MBA,2,NYC
154,13,0,9,7,8,8,10,5,8,27,MBA,2,NYC
154,13,0,7,8,8,5,6,6,6,27,MBA,2,NYC
154,13,0,6,7,6,7,6,6,7,27,MBA,2,NYC
155,14,0,10,9,9,8,7,7,9,27,business,2,"Philadelphia, PA"
155,14,0,7,9,8,7,5,,7,27,business,2,"Philadelphia, PA"
155,14,0,7,8,8,8,,,6,27,business,2,"Philadelphia, PA"
155,14,0,7,8,8,10,7,6,7,27,business,2,"Philadelphia, PA"
155,14,0,6,5,3,4,7,3,4,27,business,2,"Philadelphia, PA"
155,14,0,8,6,6,6,6,7,7,27,business,2,"Philadelphia, PA"
155,14,0,5,10,8,,7,5,7,27,business,2,"Philadelphia, PA"
155,14,0,9,9,8,6,5,5,6,27,business,2,"Philadelphia, PA"
155,14,0,7,7,7,7,,,7,27,business,2,"Philadelphia, PA"
155,14,0,6,6,5,4,4,3,6,27,business,2,"Philadelphia, PA"
155,14,0,7,7,7,7,7,7,7,27,business,2,"Philadelphia, PA"
155,14,0,9,8,8,8,8,8,8,27,business,2,"Philadelphia, PA"
155,14,0,6,7,7,6,6,6,6,27,business,2,"Philadelphia, PA"
155,14,0,10,8,8,8,9,6,8,27,business,2,"Philadelphia, PA"
155,14,0,5,6,6,4,5,5,5,27,business,2,"Philadelphia, PA"
155,14,0,6,7,7,8,7,5,6,27,business,2,"Philadelphia, PA"
156,15,0,9,8,8,8,7,6,8,30,Business,1,"Atlanta, GA"
156,15,0,6,7,7,5,5,,5,30,Business,1,"Atlanta, GA"
156,15,0,8,10,8,9,9,10,8,30,Business,1,"Atlanta, GA"
156,15,0,7,9,10,8,8,4,5,30,Business,1,"Atlanta, GA"
156,15,0,5,7,7,5,9,6,6,30,Business,1,"Atlanta, GA"
156,15,0,8,9,9,8,8,8,8,30,Business,1,"Atlanta, GA"
156,15,0,8,8,10,7,9,5,7,30,Business,1,"Atlanta, GA"
156,15,0,7,8,7,7,8,6,6,30,Business,1,"Atlanta, GA"
156,15,0,7,7,7,7,,,7,30,Business,1,"Atlanta, GA"
156,15,0,7,6,6,5,6,4,6,30,Business,1,"Atlanta, GA"
156,15,0,7,8,8,7,7,6,6,30,Business,1,"Atlanta, GA"
156,15,0,8,8,10,8,10,8,8,30,Business,1,"Atlanta, GA"
156,15,0,6,8,8,7,8,8,6,30,Business,1,"Atlanta, GA"
156,15,0,6,8,9,9,10,4,6,30,Business,1,"Atlanta, GA"
156,15,0,6,8,7,7,8,7,7,30,Business,1,"Atlanta, GA"
156,15,0,7,7,7,7,7,6,6,30,Business,1,"Atlanta, GA"
157,16,0,9,8,8,7,6,5,7,28,"Business, marketing",4,Cleveland
157,16,0,6,10,6,6,,,5,28,"Business, marketing",4,Cleveland
157,16,0,10,8,8,9,9,8,8,28,"Business, marketing",4,Cleveland
157,16,0,8,8,8,9,7,6,6,28,"Business, marketing",4,Cleveland
157,16,0,5,5,6,6,7,3,5,28,"Business, marketing",4,Cleveland
157,16,0,7,6,6,6,7,4,5,28,"Business, marketing",4,Cleveland
157,16,0,8,7,8,9,,,8,28,"Business, marketing",4,Cleveland
157,16,0,9,7,8,6,8,5,7,28,"Business, marketing",4,Cleveland
157,16,0,8,8,8,8,,,8,28,"Business, marketing",4,Cleveland
157,16,0,6,7,6,6,5,4,6,28,"Business, marketing",4,Cleveland
157,16,0,6,8,8,8,8,8,9,28,"Business, marketing",4,Cleveland
157,16,0,10,8,8,9,9,8,9,28,"Business, marketing",4,Cleveland
157,16,0,6,6,6,5,7,6,5,28,"Business, marketing",4,Cleveland
157,16,0,9,8,9,9,10,5,9,28,"Business, marketing",4,Cleveland
157,16,0,8,5,7,8,9,6,8,28,"Business, marketing",4,Cleveland
157,16,0,7,8,8,8,8,7,7,28,"Business, marketing",4,Cleveland
158,1,1,4,5,6,4,6,4,4,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,5,6,8,6,7,,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,4,6,7,4,7,4,4,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,7,10,10,7,9,8,8,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,4,6,8,,,,4,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,5,5,8,5,5,5,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,4,8,8,2,6,1,1,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,6,7,7,4,7,,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,5,5,8,6,9,,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,4,5,5,1,3,1,2,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,6,7,7,6,8,6,6,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,6,6,8,6,,,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,5,8,10,5,8,7,5,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,2,6,7,2,7,2,2,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,4,7,10,3,10,3,3,23,physics (astrophysics),2,NYC (Staten Island)
158,1,1,2,3,3,2,3,1,1,23,physics (astrophysics),2,NYC (Staten Island)
159,2,1,5,10,9,8,7,5,9,28,Physics,2,Greece
159,2,1,4,6,8,5,,5,5,28,Physics,2,Greece
159,2,1,4,7,8,5,7,4,4,28,Physics,2,Greece
159,2,1,7,10,10,10,10,8,8,28,Physics,2,Greece
159,2,1,5,7,10,8,,,7,28,Physics,2,Greece
159,2,1,5,6,8,5,5,4,5,28,Physics,2,Greece
159,2,1,3,8,8,2,7,1,2,28,Physics,2,Greece
159,2,1,4,7,8,4,6,7,4,28,Physics,2,Greece
159,2,1,5,8,10,8,8,,7,28,Physics,2,Greece
159,2,1,3,7,7,4,6,5,6,28,Physics,2,Greece
159,2,1,4,6,5,4,,,5,28,Physics,2,Greece
159,2,1,5,5,6,8,,5,5,28,Physics,2,Greece
159,2,1,6,8,9,8,9,5,7,28,Physics,2,Greece
159,2,1,1,4,6,3,6,2,1,28,Physics,2,Greece
159,2,1,3,10,10,6,10,3,3,28,Physics,2,Greece
159,2,1,2,6,6,6,5,4,3,28,Physics,2,Greece
160,3,1,8,8,8,8,10,6,8,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,5,5,7,8,7,4,5,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,7,8,8,8,8,7,7,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,8,10,7,10,7,5,7,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,8,10,7,8,8,,7,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,8,6,7,8,9,7,8,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,7,5,7,8,8,6,5,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,9,7,8,8,8,6,8,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,9,7,7,7,7,2,7,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,8,6,8,7,7,6,6,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,6,8,7,7,7,4,6,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,5,6,6,6,6,,5,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,9,9,9,9,9,9,8,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,7,7,6,7,6,6,6,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,7,10,10,9,10,10,8,29,Business/ Finance/ Real Estate,1,North Carolina
160,3,1,7,6,7,10,9,8,7,29,Business/ Finance/ Real Estate,1,North Carolina
161,4,1,10,10,9,8,8,7,9,22,Biochemistry,2,"State College, PA"
161,4,1,5,6,8,9,8,6,8,22,Biochemistry,2,"State College, PA"
161,4,1,8,8,8,10,7,9,9,22,Biochemistry,2,"State College, PA"
161,4,1,10,9,9,9,8,7,9,22,Biochemistry,2,"State College, PA"
161,4,1,6,8,8,,,,6,22,Biochemistry,2,"State College, PA"
161,4,1,7,6,7,6,6,5,6,22,Biochemistry,2,"State College, PA"
161,4,1,5,8,8,5,5,1,4,22,Biochemistry,2,"State College, PA"
161,4,1,8,6,8,8,6,8,7,22,Biochemistry,2,"State College, PA"
161,4,1,8,5,8,8,8,7,7,22,Biochemistry,2,"State College, PA"
161,4,1,9,7,8,8,7,7,9,22,Biochemistry,2,"State College, PA"
161,4,1,8,8,8,8,9,9,8,22,Biochemistry,2,"State College, PA"
161,4,1,7,7,7,7,,6,5,22,Biochemistry,2,"State College, PA"
161,4,1,10,8,9,9,8,6,8,22,Biochemistry,2,"State College, PA"
161,4,1,8,7,7,8,7,5,7,22,Biochemistry,2,"State College, PA"
161,4,1,8,9,10,7,9,5,8,22,Biochemistry,2,"State College, PA"
161,4,1,7,7,6,7,6,7,6,22,Biochemistry,2,"State College, PA"
162,5,1,8,10,9,8,8,5,8,27,Biochemistry,4,Canada
162,5,1,6,7,9,8,9,,7,27,Biochemistry,4,Canada
162,5,1,7,7,8,8,7,7,9,27,Biochemistry,4,Canada
162,5,1,9,9,9,8,9,8,8,27,Biochemistry,4,Canada
162,5,1,5,5,10,,8,,5,27,Biochemistry,4,Canada
162,5,1,5,6,6,6,5,4,5,27,Biochemistry,4,Canada
162,5,1,6,8,8,4,9,7,8,27,Biochemistry,4,Canada
162,5,1,4,8,7,4,8,,6,27,Biochemistry,4,Canada
162,5,1,6,6,7,6,6,5,7,27,Biochemistry,4,Canada
162,5,1,9,8,7,7,6,9,8,27,Biochemistry,4,Canada
162,5,1,5,6,8,7,,8,7,27,Biochemistry,4,Canada
162,5,1,5,5,7,6,7,6,5,27,Biochemistry,4,Canada
162,5,1,5,8,8,7,7,2,5,27,Biochemistry,4,Canada
162,5,1,2,4,6,4,6,3,3,27,Biochemistry,4,Canada
162,5,1,7,6,10,3,8,10,4,27,Biochemistry,4,Canada
162,5,1,3,5,7,2,5,2,1,27,Biochemistry,4,Canada
163,6,1,6,8,8,8,8,7,8,26,Art Education,2,Minnesota
163,6,1,9,8,9,8,9,8,8,26,Art Education,2,Minnesota
163,6,1,6,7,7,8,7,7,7,26,Art Education,2,Minnesota
163,6,1,9,9,8,7,9,7,9,26,Art Education,2,Minnesota
163,6,1,6,8,8,8,,,6,26,Art Education,2,Minnesota
163,6,1,7,8,8,7,7,8,8,26,Art Education,2,Minnesota
163,6,1,7,9,9,8,8,7,8,26,Art Education,2,Minnesota
163,6,1,5,6,6,4,4,4,5,26,Art Education,2,Minnesota
163,6,1,7,7,8,8,6,,7,26,Art Education,2,Minnesota
163,6,1,7,5,7,8,7,7,7.5,26,Art Education,2,Minnesota
163,6,1,7,8,7,7,6,8,,26,Art Education,2,Minnesota
163,6,1,8,8,8,8,6,7,8,26,Art Education,2,Minnesota
163,6,1,9,9,8,9,8,6,8,26,Art Education,2,Minnesota
163,6,1,6,7,6,6,5,7,6,26,Art Education,2,Minnesota
163,6,1,6,9,10,7,10,8,7,26,Art Education,2,Minnesota
163,6,1,5,7,6,5,5,4,3,26,Art Education,2,Minnesota
164,7,1,8,9,10,8,5,6,7,27,Philosophy,2,Los Angeles
164,7,1,8,7,9,8,8,,8,27,Philosophy,2,Los Angeles
164,7,1,8,8,7,7,6,7,8,27,Philosophy,2,Los Angeles
164,7,1,9,10,10,9,8,9,9,27,Philosophy,2,Los Angeles
164,7,1,10,9,10,10,8,8,10,27,Philosophy,2,Los Angeles
164,7,1,6,8,8,6,6,5,5,27,Philosophy,2,Los Angeles
164,7,1,4,6,7,6,7,2,4,27,Philosophy,2,Los Angeles
164,7,1,3,7,8,3,3,3,3,27,Philosophy,2,Los Angeles
164,7,1,8,7,6,7,6,7,7,27,Philosophy,2,Los Angeles
164,7,1,6,8,8,5,7,8,7,27,Philosophy,2,Los Angeles
164,7,1,6,8,8,7,,9,7,27,Philosophy,2,Los Angeles
164,7,1,6,6,7,7,,6,7,27,Philosophy,2,Los Angeles
164,7,1,7,9,9,9,7,5,7,27,Philosophy,2,Los Angeles
164,7,1,6,8,7,7,8,8,8,27,Philosophy,2,Los Angeles
164,7,1,7,9,10,6,10,6,6,27,Philosophy,2,Los Angeles
164,7,1,5,6,6,7,7,6,6,27,Philosophy,2,Los Angeles
165,8,1,6,8,7,6,5,7,7,30,American Studies (Masters),2,Detroit
165,8,1,10,9,9,10,6,,9,30,American Studies (Masters),2,Detroit
165,8,1,7,6,6,5,6,5,6,30,American Studies (Masters),2,Detroit
165,8,1,8,8,7,7,5,4,2,30,American Studies (Masters),2,Detroit
165,8,1,8,8,7,,,7,6,30,American Studies (Masters),2,Detroit
165,8,1,7,7,7,5,6,5,6,30,American Studies (Masters),2,Detroit
165,8,1,6,7,6,1,5,2,1,30,American Studies (Masters),2,Detroit
165,8,1,8,7,6,4,4,,,30,American Studies (Masters),2,Detroit
165,8,1,9,8,8,7,8,,7,30,American Studies (Masters),2,Detroit
165,8,1,8,5,5,4,6,5,4,30,American Studies (Masters),2,Detroit
165,8,1,8,8,7,8,8,9,9,30,American Studies (Masters),2,Detroit
165,8,1,5,5,5,5,,6,5,30,American Studies (Masters),2,Detroit
165,8,1,7,9,7,5,5,4,5,30,American Studies (Masters),2,Detroit
165,8,1,7,6,5,6,4,5,5,30,American Studies (Masters),2,Detroit
165,8,1,8,5,10,7,8,6,5,30,American Studies (Masters),2,Detroit
165,8,1,6,7,7,4,5,4,4,30,American Studies (Masters),2,Detroit
166,9,1,8,6,6,8,9,5,5,26,Business,6,Washington DC Metro Region
166,9,1,9,8,9,8,8,,8,26,Business,6,Washington DC Metro Region
166,9,1,7,8,8,7,7,6,7,26,Business,6,Washington DC Metro Region
166,9,1,7,7,7,7,7,4,3,26,Business,6,Washington DC Metro Region
166,9,1,5,8,6,6,,,6,26,Business,6,Washington DC Metro Region
166,9,1,8,8,8,6,8,7,7,26,Business,6,Washington DC Metro Region
166,9,1,7,8,7,5,5,2,7,26,Business,6,Washington DC Metro Region
166,9,1,8,5,6,3,7,8,7,26,Business,6,Washington DC Metro Region
166,9,1,6,5,6,5,8,,5,26,Business,6,Washington DC Metro Region
166,9,1,6,4,6,6,5,6,5,26,Business,6,Washington DC Metro Region
166,9,1,5,5,6,5,,7,5,26,Business,6,Washington DC Metro Region
166,9,1,4,4,5,4,,,4,26,Business,6,Washington DC Metro Region
166,9,1,9,9,9,9,9,7,8,26,Business,6,Washington DC Metro Region
166,9,1,8,7,7,6,6,5,5,26,Business,6,Washington DC Metro Region
166,9,1,7,6,10,9,10,6,7,26,Business,6,Washington DC Metro Region
166,9,1,6,7,7,7,7,6,7,26,Business,6,Washington DC Metro Region
167,10,1,8,8,8,8,8,8,8,23,biology,2,colorado
167,10,1,5,6,7,6,4,,5,23,biology,2,colorado
167,10,1,6,7,8,7,7,7,6,23,biology,2,colorado
167,10,1,10,9,9,8,7,4,8,23,biology,2,colorado
167,10,1,5,7,8,7,,,6,23,biology,2,colorado
167,10,1,6,6,6,6,6,5,6,23,biology,2,colorado
167,10,1,3,8,8,5,8,2,6,23,biology,2,colorado
167,10,1,4,6,7,7,5,8,5,23,biology,2,colorado
167,10,1,7,7,8,8,8,8,7,23,biology,2,colorado
167,10,1,6,3,6,5,4,7,3,23,biology,2,colorado
167,10,1,7,9,8,8,8,7,,23,biology,2,colorado
167,10,1,5,6,7,7,,5,5,23,biology,2,colorado
167,10,1,8,8,8,8,8,8,8,23,biology,2,colorado
167,10,1,5,5,6,6,6,3,4,23,biology,2,colorado
167,10,1,6,9,10,6,9,4,6,23,biology,2,colorado
167,10,1,4,5,5,6,3,4,3,23,biology,2,colorado
168,11,1,6,9,9,10,9,10,10,23,Cell Biology,4,"Berkeley, CA"
168,11,1,7,8,9,9,9,,7,23,Cell Biology,4,"Berkeley, CA"
168,11,1,5,5,6,6,5,5,5,23,Cell Biology,4,"Berkeley, CA"
168,11,1,6,9,8,8,7,10,8,23,Cell Biology,4,"Berkeley, CA"
168,11,1,6,8,10,,,,6,23,Cell Biology,4,"Berkeley, CA"
168,11,1,4,8,8,4,4,3,4,23,Cell Biology,4,"Berkeley, CA"
168,11,1,2,8,8,4,2,2,5,23,Cell Biology,4,"Berkeley, CA"
168,11,1,4,7,8,4,7,,4,23,Cell Biology,4,"Berkeley, CA"
168,11,1,7,8,8,8,8,,8,23,Cell Biology,4,"Berkeley, CA"
168,11,1,6,3,7,4,5,4,4,23,Cell Biology,4,"Berkeley, CA"
168,11,1,4,7,7,6,7,5,6,23,Cell Biology,4,"Berkeley, CA"
168,11,1,5,6,6,6,,,6,23,Cell Biology,4,"Berkeley, CA"
168,11,1,5,9,7,5,7,5,5,23,Cell Biology,4,"Berkeley, CA"
168,11,1,3,6,4,6,6,3,4,23,Cell Biology,4,"Berkeley, CA"
168,11,1,6,9,10,9,10,5,7,23,Cell Biology,4,"Berkeley, CA"
168,11,1,2,8,8,7,6,7,2,23,Cell Biology,4,"Berkeley, CA"
169,12,1,10,10,10,10,10,10,10,28,Microbiology,2,"Buffalo, NY"
169,12,1,8,9,9,8,8,8,8,28,Microbiology,2,"Buffalo, NY"
169,12,1,7,7,8,8,6,7,7,28,Microbiology,2,"Buffalo, NY"
169,12,1,9,7,9,7,7,5,7,28,Microbiology,2,"Buffalo, NY"
169,12,1,8,8,8,8,,,7,28,Microbiology,2,"Buffalo, NY"
